user_id,id_cluster,gender,age,height,avg_weight_last7d,avg_steps_last7d,avg_bpm_last7d,avg_active_minutes_last7d,noted_at,recommendation_id,is_positive
6,1,Male,23,186.1,65.7,15310,80.0,152,2025-08-31 15:00:00,5.0,1.0
6,1,Male,23,186.1,65.4,19154,79.2,129,2025-09-02 15:00:00,12.0,0.0
6,1,Male,23,186.1,65.4,19154,79.2,129,2025-09-02 15:00:05,17.0,0.0
6,1,Male,23,186.1,65.4,19154,79.2,129,2025-09-02 15:00:10,15.0,1.0
6,1,Male,23,186.1,65.8,16881,78.6,125,2025-09-03 15:00:00,14.0,0.0
6,1,Male,23,186.1,65.8,16881,78.6,125,2025-09-03 15:00:05,10.0,1.0
6,1,Male,23,186.1,66.1,15040,77.6,160,2025-09-04 15:00:00,19.0,1.0
6,1,Male,23,186.1,66.3,18006,83.2,152,2025-09-06 15:00:00,14.0,0.0
6,1,Male,23,186.1,66.3,18006,83.2,152,2025-09-06 15:00:05,17.0,0.0
6,1,Male,23,186.1,66.3,18006,83.2,152,2025-09-06 15:00:10,11.0,1.0
6,1,Male,23,186.1,66.3,18498,82.3,144,2025-09-07 15:00:00,12.0,0.0
6,1,Male,23,186.1,66.3,18498,82.3,144,2025-09-07 15:00:05,19.0,1.0
6,1,Male,23,186.1,66.0,19085,82.2,147,2025-09-08 15:00:00,18.0,1.0
6,1,Male,23,186.1,65.7,17651,81.1,135,2025-09-10 15:00:00,15.0,0.0
6,1,Male,23,186.1,65.7,17651,81.1,135,2025-09-10 15:00:05,8.0,0.0
6,1,Male,23,186.1,65.7,17651,81.1,135,2025-09-10 15:00:10,11.0,1.0
6,1,Male,23,186.1,65.7,17945,81.6,153,2025-09-11 15:00:00,5.0,0.0
6,1,Male,23,186.1,65.7,17945,81.6,153,2025-09-11 15:00:05,8.0,1.0
6,1,Male,23,186.1,65.7,18975,82.4,153,2025-09-12 15:00:00,13.0,1.0
6,1,Male,23,186.1,65.4,17272,81.8,154,2025-09-14 15:00:00,10.0,0.0
6,1,Male,23,186.1,65.4,17272,81.8,154,2025-09-14 15:00:05,12.0,0.0
6,1,Male,23,186.1,65.4,17272,81.8,154,2025-09-14 15:00:10,1.0,1.0
6,1,Male,23,186.1,65.1,16773,80.1,143,2025-09-15 15:00:00,6.0,0.0
6,1,Male,23,186.1,65.1,16773,80.1,143,2025-09-15 15:00:05,19.0,1.0
6,1,Male,23,186.1,65.6,18366,79.8,159,2025-09-16 15:00:00,11.0,1.0
6,1,Male,23,186.1,65.2,17808,84.5,163,2025-09-18 15:00:00,4.0,0.0
6,1,Male,23,186.1,65.2,17808,84.5,163,2025-09-18 15:00:05,1.0,0.0
6,1,Male,23,186.1,65.2,17808,84.5,163,2025-09-18 15:00:10,12.0,1.0
6,1,Male,23,186.1,65.4,16549,82.1,144,2025-09-19 15:00:00,13.0,0.0
6,1,Male,23,186.1,65.4,16549,82.1,144,2025-09-19 15:00:05,11.0,1.0
6,1,Male,23,186.1,65.0,19150,80.4,150,2025-09-20 15:00:00,5.0,1.0
7,1,Male,25,185.1,66.3,13836,82.0,121,2025-08-01 15:00:00,9.0,0.0
7,1,Male,25,185.1,66.3,13836,82.0,121,2025-08-01 15:00:05,15.0,0.0
7,1,Male,25,185.1,66.3,13836,82.0,121,2025-08-01 15:00:10,19.0,1.0
7,1,Male,25,185.1,66.8,14111,79.3,130,2025-08-02 15:00:00,2.0,0.0
7,1,Male,25,185.1,66.8,14111,79.3,130,2025-08-02 15:00:05,15.0,1.0
7,1,Male,25,185.1,66.6,12550,82.0,123,2025-08-03 15:00:00,19.0,1.0
7,1,Male,25,185.1,66.1,13296,79.5,126,2025-08-05 15:00:00,17.0,0.0
7,1,Male,25,185.1,66.1,13296,79.5,126,2025-08-05 15:00:05,13.0,0.0
7,1,Male,25,185.1,66.1,13296,79.5,126,2025-08-05 15:00:10,15.0,1.0
7,1,Male,25,185.1,65.7,12591,82.3,133,2025-08-06 15:00:00,19.0,0.0
7,1,Male,25,185.1,65.7,12591,82.3,133,2025-08-06 15:00:05,11.0,1.0
7,1,Male,25,185.1,66.2,11986,78.5,130,2025-08-07 15:00:00,17.0,1.0
7,1,Male,25,185.1,66.3,12042,76.5,136,2025-08-09 15:00:00,3.0,0.0
7,1,Male,25,185.1,66.3,12042,76.5,136,2025-08-09 15:00:05,17.0,0.0
7,1,Male,25,185.1,66.3,12042,76.5,136,2025-08-09 15:00:10,15.0,1.0
7,1,Male,25,185.1,66.0,12125,79.7,122,2025-08-10 15:00:00,6.0,0.0
7,1,Male,25,185.1,66.0,12125,79.7,122,2025-08-10 15:00:05,17.0,1.0
7,1,Male,25,185.1,66.1,15049,77.0,124,2025-08-11 15:00:00,19.0,1.0
7,1,Male,25,185.1,66.4,13473,80.5,109,2025-08-13 15:00:00,6.0,0.0
7,1,Male,25,185.1,66.4,13473,80.5,109,2025-08-13 15:00:05,3.0,0.0
7,1,Male,25,185.1,66.4,13473,80.5,109,2025-08-13 15:00:10,15.0,1.0
7,1,Male,25,185.1,66.1,13985,83.6,134,2025-08-14 15:00:00,6.0,0.0
7,1,Male,25,185.1,66.1,13985,83.6,134,2025-08-14 15:00:05,8.0,1.0
7,1,Male,25,185.1,65.7,12720,80.7,143,2025-08-15 15:00:00,15.0,1.0
7,1,Male,25,185.1,65.8,12900,82.7,113,2025-08-17 15:00:00,17.0,0.0
7,1,Male,25,185.1,65.8,12900,82.7,113,2025-08-17 15:00:05,11.0,0.0
7,1,Male,25,185.1,65.8,12900,82.7,113,2025-08-17 15:00:10,15.0,1.0
7,1,Male,25,185.1,66.2,15046,81.7,140,2025-08-18 15:00:00,18.0,0.0
7,1,Male,25,185.1,66.2,15046,81.7,140,2025-08-18 15:00:05,15.0,1.0
7,1,Male,25,185.1,66.4,12529,80.9,142,2025-08-19 15:00:00,3.0,1.0
7,1,Male,25,185.1,66.3,13696,80.0,149,2025-08-21 15:00:00,2.0,0.0
7,1,Male,25,185.1,66.3,13696,80.0,149,2025-08-21 15:00:05,4.0,0.0
7,1,Male,25,185.1,66.3,13696,80.0,149,2025-08-21 15:00:10,9.0,1.0
7,1,Male,25,185.1,66.8,13062,79.9,131,2025-08-22 15:00:00,7.0,0.0
7,1,Male,25,185.1,66.8,13062,79.9,131,2025-08-22 15:00:05,15.0,1.0
7,1,Male,25,185.1,66.5,12759,79.8,108,2025-08-23 15:00:00,2.0,1.0
7,1,Male,25,185.1,66.9,13443,80.6,117,2025-08-25 15:00:00,1.0,0.0
7,1,Male,25,185.1,66.9,13443,80.6,117,2025-08-25 15:00:05,12.0,0.0
7,1,Male,25,185.1,66.9,13443,80.6,117,2025-08-25 15:00:10,8.0,1.0
7,1,Male,25,185.1,66.7,13923,79.5,126,2025-08-26 15:00:00,16.0,0.0
7,1,Male,25,185.1,66.7,13923,79.5,126,2025-08-26 15:00:05,19.0,1.0
7,1,Male,25,185.1,67.1,14467,80.4,115,2025-08-27 15:00:00,15.0,1.0
7,1,Male,25,185.1,67.5,13877,79.9,121,2025-08-29 15:00:00,3.0,0.0
7,1,Male,25,185.1,67.5,13877,79.9,121,2025-08-29 15:00:05,14.0,0.0
7,1,Male,25,185.1,67.5,13877,79.9,121,2025-08-29 15:00:10,15.0,1.0
7,1,Male,25,185.1,67.8,14873,80.4,130,2025-08-30 15:00:00,7.0,0.0
7,1,Male,25,185.1,67.8,14873,80.4,130,2025-08-30 15:00:05,20.0,1.0
7,1,Male,25,185.1,67.4,12974,85.7,129,2025-08-31 15:00:00,12.0,1.0
7,1,Male,25,185.1,67.4,12255,82.4,120,2025-09-02 15:00:00,1.0,0.0
7,1,Male,25,185.1,67.4,12255,82.4,120,2025-09-02 15:00:05,2.0,0.0
7,1,Male,25,185.1,67.4,12255,82.4,120,2025-09-02 15:00:10,6.0,1.0
7,1,Male,25,185.1,67.6,12949,83.8,138,2025-09-03 15:00:00,4.0,0.0
7,1,Male,25,185.1,67.6,12949,83.8,138,2025-09-03 15:00:05,11.0,1.0
7,1,Male,25,185.1,67.1,12198,82.1,123,2025-09-04 15:00:00,11.0,1.0
7,1,Male,25,185.1,67.3,12492,77.7,133,2025-09-06 15:00:00,12.0,0.0
7,1,Male,25,185.1,67.3,12492,77.7,133,2025-09-06 15:00:05,10.0,0.0
7,1,Male,25,185.1,67.3,12492,77.7,133,2025-09-06 15:00:10,11.0,1.0
7,1,Male,25,185.1,67.4,12628,77.9,121,2025-09-07 15:00:00,14.0,0.0
7,1,Male,25,185.1,67.4,12628,77.9,121,2025-09-07 15:00:05,7.0,1.0
7,1,Male,25,185.1,67.2,12641,81.6,153,2025-09-08 15:00:00,8.0,1.0
7,1,Male,25,185.1,67.1,12723,79.3,146,2025-09-10 15:00:00,7.0,0.0
7,1,Male,25,185.1,67.1,12723,79.3,146,2025-09-10 15:00:05,13.0,0.0
7,1,Male,25,185.1,67.1,12723,79.3,146,2025-09-10 15:00:10,19.0,1.0
7,1,Male,25,185.1,66.8,12453,78.4,132,2025-09-11 15:00:00,8.0,0.0
7,1,Male,25,185.1,66.8,12453,78.4,132,2025-09-11 15:00:05,15.0,1.0
7,1,Male,25,185.1,66.4,13929,79.9,111,2025-09-12 15:00:00,11.0,1.0
7,1,Male,25,185.1,66.5,13766,81.3,128,2025-09-14 15:00:00,1.0,0.0
7,1,Male,25,185.1,66.5,13766,81.3,128,2025-09-14 15:00:05,16.0,0.0
7,1,Male,25,185.1,66.5,13766,81.3,128,2025-09-14 15:00:10,8.0,1.0
7,1,Male,25,185.1,66.1,13078,83.6,143,2025-09-15 15:00:00,2.0,0.0
7,1,Male,25,185.1,66.1,13078,83.6,143,2025-09-15 15:00:05,9.0,1.0
7,1,Male,25,185.1,66.0,11407,76.9,141,2025-09-16 15:00:00,16.0,1.0
7,1,Male,25,185.1,66.1,13203,81.6,130,2025-09-18 15:00:00,18.0,0.0
7,1,Male,25,185.1,66.1,13203,81.6,130,2025-09-18 15:00:05,14.0,0.0
7,1,Male,25,185.1,66.1,13203,81.6,130,2025-09-18 15:00:10,19.0,1.0
7,1,Male,25,185.1,66.6,13688,80.0,115,2025-09-19 15:00:00,11.0,0.0
7,1,Male,25,185.1,66.6,13688,80.0,115,2025-09-19 15:00:05,3.0,1.0
7,1,Male,25,185.1,66.8,14175,78.6,126,2025-09-20 15:00:00,19.0,1.0
8,1,Male,24,180.2,70.9,17271,74.8,134,2025-08-01 15:00:00,11.0,0.0
8,1,Male,24,180.2,70.9,17271,74.8,134,2025-08-01 15:00:05,1.0,0.0
8,1,Male,24,180.2,70.9,17271,74.8,134,2025-08-01 15:00:10,19.0,1.0
8,1,Male,24,180.2,71.3,19809,75.5,147,2025-08-02 15:00:00,12.0,0.0
8,1,Male,24,180.2,71.3,19809,75.5,147,2025-08-02 15:00:05,15.0,1.0
8,1,Male,24,180.2,70.9,17917,78.0,118,2025-08-03 15:00:00,8.0,1.0
8,1,Male,24,180.2,70.5,19270,77.8,126,2025-08-05 15:00:00,8.0,0.0
8,1,Male,24,180.2,70.5,19270,77.8,126,2025-08-05 15:00:05,20.0,0.0
8,1,Male,24,180.2,70.5,19270,77.8,126,2025-08-05 15:00:10,15.0,1.0
8,1,Male,24,180.2,70.3,19997,76.1,144,2025-08-06 15:00:00,4.0,0.0
8,1,Male,24,180.2,70.3,19997,76.1,144,2025-08-06 15:00:05,18.0,1.0
8,1,Male,24,180.2,70.2,18593,76.6,136,2025-08-07 15:00:00,8.0,1.0
8,1,Male,24,180.2,70.4,19116,72.0,169,2025-08-09 15:00:00,3.0,0.0
8,1,Male,24,180.2,70.4,19116,72.0,169,2025-08-09 15:00:05,9.0,0.0
8,1,Male,24,180.2,70.4,19116,72.0,169,2025-08-09 15:00:10,11.0,1.0
8,1,Male,24,180.2,70.6,17146,74.8,121,2025-08-10 15:00:00,9.0,0.0
8,1,Male,24,180.2,70.6,17146,74.8,121,2025-08-10 15:00:05,8.0,1.0
8,1,Male,24,180.2,70.5,16461,77.5,169,2025-08-11 15:00:00,10.0,1.0
8,1,Male,24,180.2,70.3,19047,74.6,112,2025-08-13 15:00:00,2.0,0.0
8,1,Male,24,180.2,70.3,19047,74.6,112,2025-08-13 15:00:05,18.0,0.0
8,1,Male,24,180.2,70.3,19047,74.6,112,2025-08-13 15:00:10,11.0,1.0
8,1,Male,24,180.2,69.8,17855,74.5,130,2025-08-14 15:00:00,6.0,0.0
8,1,Male,24,180.2,69.8,17855,74.5,130,2025-08-14 15:00:05,8.0,1.0
8,1,Male,24,180.2,69.6,19394,78.5,141,2025-08-15 15:00:00,9.0,1.0
8,1,Male,24,180.2,69.3,21487,71.9,138,2025-08-17 15:00:00,10.0,0.0
8,1,Male,24,180.2,69.3,21487,71.9,138,2025-08-17 15:00:05,1.0,0.0
8,1,Male,24,180.2,69.3,21487,71.9,138,2025-08-17 15:00:10,12.0,1.0
8,1,Male,24,180.2,68.9,19424,79.8,132,2025-08-18 15:00:00,1.0,0.0
8,1,Male,24,180.2,68.9,19424,79.8,132,2025-08-18 15:00:05,19.0,1.0
8,1,Male,24,180.2,68.8,17916,73.5,142,2025-08-19 15:00:00,4.0,1.0
8,1,Male,24,180.2,68.9,15322,77.2,112,2025-08-21 15:00:00,7.0,0.0
8,1,Male,24,180.2,68.9,15322,77.2,112,2025-08-21 15:00:05,13.0,0.0
8,1,Male,24,180.2,68.9,15322,77.2,112,2025-08-21 15:00:10,15.0,1.0
8,1,Male,24,180.2,68.6,17992,74.4,117,2025-08-22 15:00:00,6.0,0.0
8,1,Male,24,180.2,68.6,17992,74.4,117,2025-08-22 15:00:05,8.0,1.0
8,1,Male,24,180.2,69.0,19253,78.4,139,2025-08-23 15:00:00,15.0,1.0
8,1,Male,24,180.2,68.6,17915,76.2,142,2025-08-25 15:00:00,11.0,0.0
8,1,Male,24,180.2,68.6,17915,76.2,142,2025-08-25 15:00:05,10.0,0.0
8,1,Male,24,180.2,68.6,17915,76.2,142,2025-08-25 15:00:10,5.0,1.0
8,1,Male,24,180.2,68.9,18376,80.7,149,2025-08-26 15:00:00,15.0,0.0
8,1,Male,24,180.2,68.9,18376,80.7,149,2025-08-26 15:00:05,19.0,1.0
8,1,Male,24,180.2,68.8,19699,74.2,148,2025-08-27 15:00:00,16.0,1.0
8,1,Male,24,180.2,68.9,16087,75.2,124,2025-08-29 15:00:00,7.0,0.0
8,1,Male,24,180.2,68.9,16087,75.2,124,2025-08-29 15:00:05,6.0,0.0
8,1,Male,24,180.2,68.9,16087,75.2,124,2025-08-29 15:00:10,15.0,1.0
8,1,Male,24,180.2,68.8,18918,78.8,143,2025-08-30 15:00:00,12.0,0.0
8,1,Male,24,180.2,68.8,18918,78.8,143,2025-08-30 15:00:05,9.0,1.0
8,1,Male,24,180.2,68.4,16861,77.0,138,2025-08-31 15:00:00,8.0,1.0
8,1,Male,24,180.2,68.5,19986,76.5,136,2025-09-02 15:00:00,16.0,0.0
8,1,Male,24,180.2,68.5,19986,76.5,136,2025-09-02 15:00:05,15.0,0.0
8,1,Male,24,180.2,68.5,19986,76.5,136,2025-09-02 15:00:10,4.0,1.0
8,1,Male,24,180.2,68.7,18113,76.6,135,2025-09-03 15:00:00,16.0,0.0
8,1,Male,24,180.2,68.7,18113,76.6,135,2025-09-03 15:00:05,15.0,1.0
8,1,Male,24,180.2,69.2,17523,71.3,150,2025-09-04 15:00:00,11.0,1.0
8,1,Male,24,180.2,69.5,17852,80.0,127,2025-09-06 15:00:00,4.0,0.0
8,1,Male,24,180.2,69.5,17852,80.0,127,2025-09-06 15:00:05,12.0,0.0
8,1,Male,24,180.2,69.5,17852,80.0,127,2025-09-06 15:00:10,19.0,1.0
8,1,Male,24,180.2,69.2,17605,74.2,154,2025-09-07 15:00:00,13.0,0.0
8,1,Male,24,180.2,69.2,17605,74.2,154,2025-09-07 15:00:05,11.0,1.0
8,1,Male,24,180.2,68.7,14147,75.6,139,2025-09-08 15:00:00,19.0,1.0
8,1,Male,24,180.2,69.2,17767,73.1,141,2025-09-10 15:00:00,11.0,0.0
8,1,Male,24,180.2,69.2,17767,73.1,141,2025-09-10 15:00:05,5.0,0.0
8,1,Male,24,180.2,69.2,17767,73.1,141,2025-09-10 15:00:10,19.0,1.0
8,1,Male,24,180.2,69.5,18374,76.5,128,2025-09-11 15:00:00,16.0,0.0
8,1,Male,24,180.2,69.5,18374,76.5,128,2025-09-11 15:00:05,15.0,1.0
8,1,Male,24,180.2,69.9,18526,72.8,146,2025-09-12 15:00:00,15.0,1.0
8,1,Male,24,180.2,70.1,14502,74.7,140,2025-09-14 15:00:00,2.0,0.0
8,1,Male,24,180.2,70.1,14502,74.7,140,2025-09-14 15:00:05,20.0,0.0
8,1,Male,24,180.2,70.1,14502,74.7,140,2025-09-14 15:00:10,15.0,1.0
8,1,Male,24,180.2,69.8,19007,76.5,134,2025-09-15 15:00:00,6.0,0.0
8,1,Male,24,180.2,69.8,19007,76.5,134,2025-09-15 15:00:05,13.0,1.0
8,1,Male,24,180.2,69.7,17910,74.6,145,2025-09-16 15:00:00,11.0,1.0
8,1,Male,24,180.2,69.3,18369,75.9,151,2025-09-18 15:00:00,10.0,0.0
8,1,Male,24,180.2,69.3,18369,75.9,151,2025-09-18 15:00:05,8.0,0.0
8,1,Male,24,180.2,69.3,18369,75.9,151,2025-09-18 15:00:10,19.0,1.0
8,1,Male,24,180.2,69.0,19264,75.7,142,2025-09-19 15:00:00,18.0,0.0
8,1,Male,24,180.2,69.0,19264,75.7,142,2025-09-19 15:00:05,8.0,1.0
8,1,Male,24,180.2,69.1,18567,76.9,154,2025-09-20 15:00:00,19.0,1.0
9,1,Male,22,179.3,69.9,14308,79.4,163,2025-08-01 15:00:00,20.0,0.0
9,1,Male,22,179.3,69.9,14308,79.4,163,2025-08-01 15:00:05,7.0,0.0
9,1,Male,22,179.3,69.9,14308,79.4,163,2025-08-01 15:00:10,19.0,1.0
9,1,Male,22,179.3,69.7,16325,77.8,177,2025-08-02 15:00:00,9.0,0.0
9,1,Male,22,179.3,69.7,16325,77.8,177,2025-08-02 15:00:05,15.0,1.0
9,1,Male,22,179.3,69.9,16841,76.5,158,2025-08-03 15:00:00,11.0,1.0
9,1,Male,22,179.3,69.9,16875,77.4,164,2025-08-05 15:00:00,4.0,0.0
9,1,Male,22,179.3,69.9,16875,77.4,164,2025-08-05 15:00:05,6.0,0.0
9,1,Male,22,179.3,69.9,16875,77.4,164,2025-08-05 15:00:10,8.0,1.0
9,1,Male,22,179.3,69.6,16714,74.5,188,2025-08-06 15:00:00,18.0,0.0
9,1,Male,22,179.3,69.6,16714,74.5,188,2025-08-06 15:00:05,11.0,1.0
9,1,Male,22,179.3,69.8,15339,75.7,162,2025-08-07 15:00:00,15.0,1.0
9,1,Male,22,179.3,69.4,14825,78.6,188,2025-08-09 15:00:00,13.0,0.0
9,1,Male,22,179.3,69.4,14825,78.6,188,2025-08-09 15:00:05,17.0,0.0
9,1,Male,22,179.3,69.4,14825,78.6,188,2025-08-09 15:00:10,19.0,1.0
9,1,Male,22,179.3,68.9,16697,74.9,179,2025-08-10 15:00:00,2.0,0.0
9,1,Male,22,179.3,68.9,16697,74.9,179,2025-08-10 15:00:05,8.0,1.0
9,1,Male,22,179.3,68.8,13282,78.8,180,2025-08-11 15:00:00,15.0,1.0
9,1,Male,22,179.3,68.5,14853,78.8,165,2025-08-13 15:00:00,20.0,0.0
9,1,Male,22,179.3,68.5,14853,78.8,165,2025-08-13 15:00:05,17.0,0.0
9,1,Male,22,179.3,68.5,14853,78.8,165,2025-08-13 15:00:10,11.0,1.0
9,1,Male,22,179.3,68.7,15896,77.1,175,2025-08-14 15:00:00,3.0,0.0
9,1,Male,22,179.3,68.7,15896,77.1,175,2025-08-14 15:00:05,11.0,1.0
9,1,Male,22,179.3,69.2,14999,75.5,181,2025-08-15 15:00:00,8.0,1.0
9,1,Male,22,179.3,69.4,16068,75.5,176,2025-08-17 15:00:00,5.0,0.0
9,1,Male,22,179.3,69.4,16068,75.5,176,2025-08-17 15:00:05,20.0,0.0
9,1,Male,22,179.3,69.4,16068,75.5,176,2025-08-17 15:00:10,3.0,1.0
9,1,Male,22,179.3,69.6,14696,79.8,176,2025-08-18 15:00:00,5.0,0.0
9,1,Male,22,179.3,69.6,14696,79.8,176,2025-08-18 15:00:05,11.0,1.0
9,1,Male,22,179.3,70.0,16720,78.5,183,2025-08-19 15:00:00,19.0,1.0
9,1,Male,22,179.3,69.6,14485,77.3,202,2025-08-21 15:00:00,10.0,0.0
9,1,Male,22,179.3,69.6,14485,77.3,202,2025-08-21 15:00:05,5.0,0.0
9,1,Male,22,179.3,69.6,14485,77.3,202,2025-08-21 15:00:10,11.0,1.0
9,1,Male,22,179.3,69.6,14760,75.6,179,2025-08-22 15:00:00,7.0,0.0
9,1,Male,22,179.3,69.6,14760,75.6,179,2025-08-22 15:00:05,9.0,1.0
9,1,Male,22,179.3,69.1,15489,76.1,155,2025-08-23 15:00:00,15.0,1.0
9,1,Male,22,179.3,68.7,16262,74.5,173,2025-08-25 15:00:00,18.0,0.0
9,1,Male,22,179.3,68.7,16262,74.5,173,2025-08-25 15:00:05,19.0,0.0
9,1,Male,22,179.3,68.7,16262,74.5,173,2025-08-25 15:00:10,1.0,1.0
9,1,Male,22,179.3,68.9,15985,75.1,163,2025-08-26 15:00:00,8.0,0.0
9,1,Male,22,179.3,68.9,15985,75.1,163,2025-08-26 15:00:05,9.0,1.0
9,1,Male,22,179.3,69.2,14696,74.4,150,2025-08-27 15:00:00,11.0,1.0
9,1,Male,22,179.3,69.0,16346,74.7,175,2025-08-29 15:00:00,16.0,0.0
9,1,Male,22,179.3,69.0,16346,74.7,175,2025-08-29 15:00:05,3.0,0.0
9,1,Male,22,179.3,69.0,16346,74.7,175,2025-08-29 15:00:10,8.0,1.0
9,1,Male,22,179.3,69.4,17467,75.9,167,2025-08-30 15:00:00,10.0,0.0
9,1,Male,22,179.3,69.4,17467,75.9,167,2025-08-30 15:00:05,15.0,1.0
9,1,Male,22,179.3,69.5,15334,78.9,171,2025-08-31 15:00:00,19.0,1.0
9,1,Male,22,179.3,69.3,17749,76.7,185,2025-09-02 15:00:00,14.0,0.0
9,1,Male,22,179.3,69.3,17749,76.7,185,2025-09-02 15:00:05,13.0,0.0
9,1,Male,22,179.3,69.3,17749,76.7,185,2025-09-02 15:00:10,11.0,1.0
9,1,Male,22,179.3,69.2,16065,77.8,189,2025-09-03 15:00:00,10.0,0.0
9,1,Male,22,179.3,69.2,16065,77.8,189,2025-09-03 15:00:05,11.0,1.0
9,1,Male,22,179.3,69.2,16521,75.9,168,2025-09-04 15:00:00,2.0,1.0
9,1,Male,22,179.3,69.3,16989,79.4,161,2025-09-06 15:00:00,1.0,0.0
9,1,Male,22,179.3,69.3,16989,79.4,161,2025-09-06 15:00:05,5.0,0.0
9,1,Male,22,179.3,69.3,16989,79.4,161,2025-09-06 15:00:10,15.0,1.0
9,1,Male,22,179.3,69.7,16951,77.3,162,2025-09-07 15:00:00,18.0,0.0
9,1,Male,22,179.3,69.7,16951,77.3,162,2025-09-07 15:00:05,9.0,1.0
9,1,Male,22,179.3,69.8,14838,74.6,193,2025-09-08 15:00:00,17.0,1.0
